Name,Team,,BB%,K%,OPS,ISO,BABIP,Spd,LD%,GB%,FB%,HR/FB,Hard%,H,HR,R,RBI,BB,SB,G,2B,3B,CS,AB,O-Swing%,O-Contact%,NameASCII,PlayerId,MLBAMID
"Lawrence Butler","OAK",,0.031007751,0.271317829,0.581773491,0.130081301,0.258823529,0.9601648275000001,0.147727272,0.409090909,0.443181818,0.102564102,0.3146,26,4,10,10,4,0,42,4,0,0,123,0.3173,0.4884,"Lawrence Butler",22542,671732
"Logan O'Hoppe","LAA",,0.070351758,0.24120603,0.796482412,0.263736264,0.239669421,1.2702787713327064,0.14074074,0.377777777,0.481481481,0.215384615,0.3926,43,14,23,29,14,0,51,6,0,1,182,0.3665,0.4877,"Logan O'Hoppe",24729,681351
"Jackie Bradley Jr.","KCR",,0.044247787,0.256637168,0.397023809,0.076190476,0.173333333,2.64285714,0.131578947,0.513157894,0.355263157,0.037037037,0.3247,14,1,10,6,5,0,43,5,0,0,105,0.3628,0.4872,"Jackie Bradley Jr.",12984,598265
"Stuart Fairchild","CIN",,0.098039215,0.270588235,0.709556424,0.159817351,0.306122448,7.028951484912251,0.22,0.393333333,0.386666666,0.086206896,0.2516,50,5,34,28,25,10,97,16,2,3,219,0.2785,0.4861,"Stuart Fairchild",20321,656413
"Jose Barrero","CIN",,0.10067114,0.295302013,0.618610283,0.105263158,0.306818181,3.457981212714015,0.222222222,0.4,0.377777777,0.058823529,0.2778,29,2,15,17,15,3,46,8,0,2,133,0.3596,0.4844,"Jose Barrero",23378,676480
"Rodolfo Castro","- - -",,0.08984375,0.2890625,0.618460903,0.110132159,0.283783783,1.8659152189921406,0.129870129,0.564935064,0.305194805,0.127659574,0.2662,48,6,21,24,23,1,92,7,0,4,227,0.3009,0.483,"Rodolfo Castro",21987,666801
"Ramón Laureano","- - -",,0.081683168,0.282178217,0.67564658,0.146814404,0.30125523,6.948282737631847,0.194331983,0.445344129,0.360323886,0.101123595,0.3145,81,9,46,35,33,12,105,18,4,1,361,0.3104,0.4812,"Ramon Laureano",17128,657656
"Paul DeJong","- - -",,0.0525,0.3025,0.612338709,0.147849462,0.263598326,2.951180131518848,0.193675889,0.395256916,0.411067193,0.134615384,0.3043,77,14,41,38,21,4,112,13,0,4,372,0.3752,0.4805,"Paul DeJong",18015,657557
"Gabriel Arias","CLE",,0.08115942,0.327536231,0.62774327,0.142857143,0.29015544,2.5899203350590474,0.180904522,0.522613065,0.296482412,0.169491525,0.3547,66,10,36,26,28,3,122,15,0,4,315,0.3789,0.4792,"Gabriel Arias",22563,672356
"Nelson Velázquez","- - -",,0.07821229,0.284916201,0.88809573,0.351851852,0.221052631,2.64285714,0.142857142,0.383928571,0.473214285,0.320754716,0.3482,38,17,35,34,14,0,53,6,0,0,162,0.3294,0.4786,"Nelson Velazquez",23359,676369
"Nelson Cruz","SDP",,0.039473684,0.302631578,0.681496134,0.153846154,0.322580645,3.3945720281300673,0.214285714,0.43877551,0.346938775,0.147058823,0.3265,35,5,9,23,6,1,49,5,1,0,143,0.4095,0.4783,"Nelson Cruz",2434,443558
"DJ Stewart","NYM",,0.081081081,0.302702702,0.839583333,0.2625,0.29787234,2.00931628517577,0.182692307,0.384615384,0.432692307,0.244444444,0.3774,39,11,21,26,15,1,58,9,0,1,160,0.2982,0.4769,"DJ Stewart",17766,621466
"René Pinto","TBR",,0.019047619,0.323809523,0.722977345,0.203883495,0.317460317,0.6542207712499999,0.246376811,0.304347826,0.449275362,0.193548387,0.3333,26,6,10,16,2,0,39,3,0,0,103,0.3564,0.4722,"Rene Pinto",19859,650907
"Chad Wallach","LAA",,0.075581395,0.331395348,0.634619707,0.178343949,0.258064516,3.3745556083569017,0.19,0.38,0.43,0.162790697,0.3039,31,7,18,15,13,0,65,5,1,1,157,0.3173,0.472,"Chad Wallach",17161,595453
"Jose Siri","TBR",,0.054945054,0.357142857,0.76130047,0.272189349,0.268817204,7.276778383814743,0.157894736,0.392344497,0.449760765,0.265957446,0.3302,75,25,58,56,20,12,101,13,2,3,338,0.396,0.4713,"Jose Siri",17452,642350
"J.D. Martinez","LAD",,0.07098121,0.311064718,0.892513975,0.300925926,0.324324324,3.063145673254688,0.222602739,0.359589041,0.417808219,0.270491803,0.4897,117,33,61,103,34,1,113,27,2,0,432,0.3694,0.4697,"J.D. Martinez",6184,502110
"Blake Sabol","SFG",,0.069767441,0.340116279,0.694717977,0.158064517,0.329670329,2.95945625819773,0.191489361,0.425531914,0.382978723,0.180555555,0.2995,73,13,36,44,24,4,110,10,0,2,310,0.3172,0.4691,"Blake Sabol",25805,666165
"Elehuris Montero","COL",,0.048859934,0.361563517,0.715958618,0.183098592,0.351515151,3.50073384625,0.176136363,0.448863636,0.375,0.166666666,0.4034,69,11,40,39,15,0,85,15,2,0,284,0.4552,0.4687,"Elehuris Montero",20543,660707
"Nick Gonzales","PIT",,0.046875,0.28125,0.615542621,0.139130434,0.278481012,4.1764847555565,0.135802469,0.580246913,0.283950617,0.086956521,0.2927,24,2,12,13,6,0,35,8,1,1,115,0.3165,0.4659,"Nick Gonzales",27490,693304
"Davis Schneider","TOR",,0.14893617,0.304964539,1.007703594,0.327586207,0.369230769,5.0627410534476835,0.273972602,0.205479452,0.520547945,0.210526315,0.3562,32,8,23,20,21,1,35,12,1,0,116,0.1983,0.4638,"Davis Schneider",23565,676914
"Christopher Morel","CHC",,0.083916083,0.31002331,0.82081607,0.260309278,0.303030303,5.468404893133523,0.167315175,0.424124513,0.408560311,0.247619047,0.4186,96,26,62,70,36,6,107,17,3,2,388,0.3236,0.4598,"Christopher Morel",21897,666624
"James Outman","LAD",,0.119929453,0.319223985,0.789586688,0.188405798,0.342756183,6.2262954896341505,0.213815789,0.375,0.41118421,0.184,0.2908,120,23,86,70,68,16,151,16,3,3,483,0.2808,0.4564,"James Outman",24770,681546
"Brenton Doyle","COL",,0.051044083,0.350348027,0.593358395,0.140350877,0.294605809,8.136687800862102,0.184100418,0.468619246,0.347280334,0.120481927,0.3661,81,10,48,48,22,22,126,16,5,5,399,0.3515,0.4551,"Brenton Doyle",25479,686668
"Aaron Judge","NYY",,0.192139737,0.283842794,1.019192556,0.346049047,0.30049261,2.5870046857705833,0.195833333,0.304166666,0.5,0.308333333,0.5375,98,37,79,75,88,3,106,16,0,1,367,0.2248,0.4531,"Aaron Judge",15640,592450
"Brent Rooker","OAK",,0.093155893,0.326996197,0.817018288,0.241900648,0.316981132,3.2770092856685302,0.193220338,0.33559322,0.47118644,0.215827338,0.3763,114,30,61,69,49,4,137,20,1,0,463,0.3197,0.4494,"Brent Rooker",19627,667670
"Alika Williams","PIT",,0.080357142,0.3125,0.517795022,0.049504951,0.303030303,1.0264778275,0.21875,0.46875,0.3125,0,0.209,20,0,7,6,9,0,46,5,0,0,101,0.289,0.4474,"Alika Williams",27604,675961
"David Villar","SFG",,0.078571428,0.321428571,0.550230414,0.169354839,0.173333333,3.509092393791608,0.202531645,0.341772151,0.455696202,0.138888888,0.3125,18,5,15,12,11,1,46,6,0,1,124,0.2984,0.4362,"David Villar",24782,681584
"Ryan McKenna","BAL",,0.064748201,0.287769784,0.676832207,0.106557377,0.353658536,6.234597097986552,0.219512195,0.414634146,0.365853658,0.066666666,0.2644,31,2,23,18,9,5,89,7,0,0,122,0.3424,0.4356,"Ryan McKenna",19928,663630
"Nick Pratto","KCR",,0.084057971,0.4,0.660187552,0.120915033,0.387878787,1.959310434036171,0.26744186,0.366279069,0.366279069,0.111111111,0.343,71,7,33,35,29,1,95,16,0,1,306,0.3008,0.432,"Nick Pratto",22117,668472
"Zach Remillard","CHW",,0.05,0.3,0.614599685,0.068027211,0.367346938,3.7658731443163154,0.182795698,0.516129032,0.301075268,0.035714285,0.2427,37,1,16,18,8,4,54,7,0,3,147,0.2968,0.4239,"Zach Remillard",19788,621545
"Luke Raley","TBR",,0.068965517,0.315270935,0.823529411,0.240896359,0.330188679,6.9074141206078075,0.132743362,0.420353982,0.446902654,0.188118811,0.3621,89,19,56,49,28,14,118,23,3,3,357,0.3528,0.4141,"Luke Raley",19354,670042
"Jared Walsh","LAA",,0.094827586,0.387931034,0.494363394,0.153846153,0.163636363,1.39285714,0.157894736,0.333333333,0.508771929,0.137931034,0.2881,13,4,10,11,11,0,39,4,0,0,104,0.2985,0.4125,"Jared Walsh",18607,665120
"Trevor Larnach","MIN",,0.12735849,0.339622641,0.7266213,0.202185792,0.295238095,4.846203499442654,0.194690265,0.327433628,0.477876106,0.148148148,0.4602,39,8,26,40,27,1,58,7,3,1,183,0.2562,0.4028,"Trevor Larnach",21501,663616
"Avisaíl García","MIA",,0.050847457,0.330508474,0.556194124,0.129629629,0.257575757,5.4775632232530445,0.130434782,0.536231884,0.333333333,0.130434782,0.4348,20,3,8,12,6,2,37,3,1,0,108,0.3745,0.3918,"Avisail Garcia",5760,541645
"Trayce Thompson","- - -",,0.134078212,0.430167597,0.579033848,0.130718955,0.271428571,3.3031963917974885,0.184210526,0.328947368,0.486842105,0.162162162,0.3421,25,6,17,17,24,2,72,2,0,0,153,0.2469,0.3884,"Trayce Thompson",9952,572204
"Joey Gallo","MIN",,0.144578313,0.427710843,0.740921131,0.262411348,0.243697478,2.967560019629247,0.122302158,0.294964028,0.582733812,0.259259259,0.3643,50,21,39,40,48,1,111,9,1,1,282,0.2907,0.3831,"Joey Gallo",14128,608336
"Ryan Noda","OAK",,0.155555555,0.343434343,0.770040303,0.177339901,0.346846846,3.457053364905686,0.229787234,0.374468085,0.39574468,0.17204301,0.3908,93,16,63,54,77,3,128,22,1,1,406,0.2233,0.3784,"Ryan Noda",23312,676116
"Yu Chang","BOS",,0.026785714,0.303571428,0.552380952,0.190476191,0.169230769,6.412019085029016,0.185714285,0.428571428,0.385714285,0.222222222,0.3973,17,6,12,18,3,4,39,2,0,0,105,0.3865,0.375,"Yu Chang",14773,644374
"Everson Pereira","NYY",,0.077669902,0.388349514,0.426558095,0.043010753,0.264150943,5.1030881679655185,0.226415094,0.471698113,0.301886792,0,0.4151,14,0,6,10,8,4,27,4,0,0,93,0.3243,0.3611,"Everson Pereira",23695,677592
"Mike Zunino","CLE",,0.107142857,0.435714285,0.577880183,0.129032258,0.316666666,0.9884453712500001,0.158730158,0.476190476,0.365079365,0.130434782,0.3333,22,3,11,11,15,0,42,7,0,0,124,0.3459,0.3594,"Mike Zunino",13265,572287
"Michael Toglia","COL",,0.065789473,0.328947368,0.507372153,0.120567376,0.218390804,3.7553794736397967,0.175824175,0.395604395,0.428571428,0.102564102,0.3736,23,4,18,9,10,1,45,5,0,1,141,0.3343,0.319,"Michael Toglia",25845,669911
