Name,Team,,BB%,K%,OPS,ISO,BABIP,Spd,LD%,GB%,FB%,HR/FB,Hard%,H,HR,R,RBI,BB,SB,G,2B,3B,CS,AB,O-Swing%,O-Contact%,NameASCII,PlayerId,MLBAMID
"Danny Mendick","CHW",,0.066037735,0.216981132,0.786156111,0.154639176,0.352112676,6.357590007690677,0.246575342,0.424657534,0.328767123,0.125,0.24,28,3,22,15,7,1,31,4,1,0,97,0.2361,0.6909,"Danny Mendick",18889,664901
"Albert Pujols","STL",,0.079772079,0.156695156,0.895217943,0.280130293,0.252136752,1.3921077741294274,0.166666666,0.379844961,0.453488372,0.205128205,0.4031,83,24,42,68,28,1,109,14,0,2,307,0.3686,0.6903,"Albert Pujols",1177,405395
"Lourdes Gurriel Jr.","TOR",,0.062880324,0.168356997,0.743054432,0.10816777,0.346049046,2.7221886100856594,0.236559139,0.446236559,0.317204301,0.042372881,0.3306,132,5,52,52,31,3,121,32,1,4,453,0.334,0.6898,"Lourdes Gurriel Jr.",19238,666971
"Johan Camargo","PHI",,0.078313253,0.222891566,0.612759169,0.078947368,0.294642857,0.197204965,0.254385964,0.412280701,0.333333333,0.078947368,0.1724,36,3,8,15,13,0,52,3,0,0,152,0.361,0.6894,"Johan Camargo",14950,622666
"Christian Arroyo","BOS",,0.043333333,0.163333333,0.736433365,0.128571429,0.325991189,4.459475935738537,0.253218884,0.454935622,0.291845493,0.088235294,0.3149,80,6,32,36,13,5,87,16,1,1,280,0.43,0.6894,"Christian Arroyo",16434,624414
"Luis Rengifo","LAA",,0.033268101,0.154598825,0.723565499,0.165644172,0.284987277,4.040667986881055,0.178484107,0.47188264,0.349633251,0.118881118,0.2409,129,17,45,52,17,6,127,22,4,2,489,0.3985,0.6893,"Luis Rengifo",19858,650859
"Carson Kelly","ARI",,0.081920903,0.200564971,0.616870733,0.123028392,0.24691358,3.366871763061341,0.196787148,0.405622489,0.397590361,0.07070707,0.296,67,7,40,35,29,2,104,18,0,0,317,0.2871,0.6891,"Carson Kelly",13620,608348
"José Azocar","SDP",,0.055555555,0.203703703,0.629357586,0.074257426,0.327044025,5.859888941911066,0.214285714,0.493506493,0.292207792,0,0.2313,52,0,24,10,12,5,98,9,3,6,202,0.4115,0.6891,"Jose Azocar",18821,640492
"Anthony Rendon","LAA",,0.119170984,0.18134715,0.705942942,0.15060241,0.2578125,2.7226336498895383,0.225563909,0.353383458,0.421052631,0.089285714,0.3308,38,5,15,24,23,2,47,10,0,0,166,0.234,0.6887,"Anthony Rendon",12861,543685
"Ryan Jeffers","MIN",,0.097457627,0.262711864,0.648313929,0.155660378,0.258741258,2.3928571400000003,0.189189189,0.351351351,0.459459459,0.102941176,0.3113,44,7,25,27,23,0,67,10,1,0,212,0.2902,0.6879,"Ryan Jeffers",24618,680777
"Lane Thomas","WSN",,0.074817518,0.240875912,0.704709347,0.162650602,0.290960451,4.146353060715462,0.172506738,0.45013477,0.37735849,0.121428571,0.2749,120,17,62,52,41,8,146,26,2,4,498,0.2954,0.6873,"Lane Thomas",16939,657041
"Cody Bellinger","LAD",,0.069090909,0.272727272,0.654343433,0.178571428,0.255131964,6.262304280897264,0.172222222,0.355555555,0.472222222,0.111764705,0.3472,106,19,70,68,38,14,144,27,3,3,504,0.345,0.6857,"Cody Bellinger",15998,641355
"CJ Abrams","- - -",,0.016556291,0.165562913,0.603943661,0.077464788,0.29059829,5.750976949853273,0.176724137,0.508620689,0.314655172,0.02739726,0.2479,70,2,33,21,5,7,90,12,2,4,284,0.4383,0.6857,"CJ Abrams",25768,682928
"Yasmani Grandal","CHW",,0.119680851,0.210106382,0.569645063,0.067278287,0.248979591,1.0322094022757666,0.212,0.428,0.36,0.055555555,0.248,66,5,15,27,45,1,99,7,0,0,327,0.2438,0.6852,"Yasmani Grandal",11368,518735
"Mitch Garver","TEX",,0.106976744,0.246511627,0.701929737,0.196808511,0.228346456,1.9917171489232697,0.167883211,0.343065693,0.489051094,0.149253731,0.3358,39,10,23,24,23,1,54,7,0,1,188,0.2709,0.6849,"Mitch Garver",15161,641598
"Mike Ford","- - -",,0.114093959,0.268456375,0.614990521,0.106870229,0.272727272,0.43249128375,0.23076923,0.329670329,0.439560439,0.075,0.3187,27,3,9,10,17,0,50,5,0,0,131,0.2353,0.6848,"Mike Ford",15585,645801
"Josh Rojas","ARI",,0.107843137,0.192156862,0.739034038,0.121896163,0.322580645,5.577144495100778,0.232558139,0.415697674,0.351744186,0.074380165,0.2986,119,9,66,56,55,23,125,25,1,3,443,0.2252,0.682,"Josh Rojas",19734,668942
"Reese McGuire","- - -",,0.04379562,0.204379562,0.676594015,0.100401606,0.331606217,3.2151546672887337,0.22513089,0.387434554,0.387434554,0.04054054,0.1733,67,3,25,22,12,1,89,14,1,0,249,0.4,0.6814,"Reese McGuire",15674,624512
"Austin Barnes","LAD",,0.12735849,0.174528301,0.703697791,0.167597766,0.222222222,3.5584999750134836,0.147887323,0.422535211,0.429577464,0.13114754,0.2483,38,8,31,26,27,2,62,6,0,1,179,0.1978,0.6813,"Austin Barnes",12158,605131
"Danny Jansen","TOR",,0.100806451,0.177419354,0.854988746,0.255813953,0.254658385,2.5282069542036383,0.159090909,0.335227272,0.505681818,0.168539325,0.4148,56,15,34,44,25,1,72,10,0,0,215,0.2611,0.6809,"Danny Jansen",16535,643376
"Frank Schwindel","CHC",,0.065068493,0.198630136,0.635330839,0.129151292,0.260869565,0.8021037149999999,0.181395348,0.469767441,0.348837209,0.106666666,0.307,62,8,23,36,19,0,75,11,0,0,271,0.4015,0.6803,"Frank Schwindel",15351,643524
"Donovan Solano","CIN",,0.0625,0.200657894,0.723707875,0.100719425,0.348837209,0.7146656462500001,0.273972602,0.447488584,0.278538812,0.06557377,0.3288,79,4,22,24,19,0,80,16,0,0,278,0.3616,0.679,"Donovan Solano",8623,456781
"Rowdy Tellez","MIL",,0.103505843,0.202003338,0.766756818,0.241965974,0.215425531,1.8387109864948799,0.155717761,0.389294403,0.454987834,0.187165775,0.4039,116,35,67,89,62,2,153,23,0,1,529,0.3102,0.679,"Rowdy Tellez",15679,642133
"Carlos Correa","MIN",,0.10338983,0.205084745,0.833534644,0.176245211,0.339425587,1.7228772324533985,0.197530864,0.427160493,0.375308641,0.144736842,0.3605,152,22,70,64,61,0,136,24,1,1,522,0.3084,0.6787,"Carlos Correa",14162,621043
"Pete Alonso","NYM",,0.097810218,0.186861313,0.869412756,0.246231156,0.278538812,2.891825484794796,0.198744769,0.361924686,0.439330543,0.19047619,0.3389,162,40,95,131,67,5,160,27,0,1,597,0.3602,0.6771,"Pete Alonso",19251,624413
"Paul Goldschmidt","STL",,0.121351766,0.216589861,0.981238102,0.260249554,0.367609254,3.589410266529605,0.188679245,0.403301886,0.408018867,0.202312138,0.3373,178,35,106,115,79,7,151,41,0,0,561,0.2763,0.6765,"Paul Goldschmidt",9218,502671
"Mookie Betts","LAD",,0.086071987,0.162754303,0.872809897,0.263986014,0.272311212,6.029071053066878,0.186440677,0.336864406,0.476694915,0.155555555,0.3835,154,35,117,82,55,12,142,40,3,2,572,0.2595,0.6757,"Mookie Betts",13611,605141
"Daulton Varsho","ARI",,0.077702702,0.244932432,0.744768335,0.207156309,0.269230769,5.7035639122423465,0.1530343,0.403693931,0.443271767,0.160714285,0.3384,125,27,79,74,46,16,151,23,3,6,531,0.3476,0.6756,"Daulton Varsho",19918,662139
"Tommy Edman","STL",,0.073015873,0.176190476,0.724670944,0.135181976,0.308370044,7.2497592560773,0.195698924,0.494623655,0.309677419,0.090277777,0.2949,153,13,95,57,46,32,153,31,4,3,577,0.342,0.6754,"Tommy Edman",19470,669242
"Pavin Smith","ARI",,0.101083032,0.241877256,0.666985927,0.146938775,0.261627906,1.9237137450463373,0.138121546,0.430939226,0.430939226,0.115384615,0.2597,54,9,24,33,28,1,75,9,0,0,245,0.261,0.6744,"Pavin Smith",19892,656976
"Nate Eaton","KCR",,0.081967213,0.245901639,0.717370964,0.122641509,0.346153846,8.992112764122066,0.189873417,0.354430379,0.455696202,0.027777777,0.225,28,1,16,12,10,11,44,4,3,1,106,0.3048,0.6742,"Nate Eaton",25055,681987
"Ty France","SEA",,0.057096247,0.153344208,0.773806981,0.161524501,0.29638009,1.71213424625,0.214285714,0.478354978,0.307359307,0.14084507,0.303,151,20,65,83,35,0,140,27,1,0,551,0.3583,0.6736,"Ty France",17982,664034
"Lars Nootbaar","STL",,0.146974063,0.204610951,0.788333498,0.220689656,0.247619047,5.5319361110739305,0.173515981,0.438356164,0.388127853,0.164705882,0.3527,66,14,53,40,51,4,108,16,3,1,290,0.2451,0.6734,"Lars Nootbaar",21454,663457
"César Hernández","WSN",,0.072933549,0.184764991,0.62893206,0.069642857,0.308724832,4.950437451431375,0.228832951,0.464530892,0.306636155,0.007462686,0.2594,139,1,64,34,45,10,147,28,4,4,560,0.2934,0.6733,"Cesar Hernandez",10556,514917
"Kevin Plawecki","- - -",,0.075268817,0.17204301,0.572200771,0.06547619,0.264705882,1.26785714,0.189781021,0.474452554,0.335766423,0.02173913,0.2899,37,1,15,13,14,0,64,8,0,0,168,0.3241,0.6719,"Kevin Plawecki",13807,608700
"Albert Almora Jr.","CIN",,0.072340425,0.19574468,0.630888491,0.125581396,0.26060606,4.399798800762963,0.224852071,0.502958579,0.272189349,0.108695652,0.2339,48,5,26,29,17,3,64,10,1,2,215,0.3879,0.6719,"Albert Almora Jr.",14109,546991
"Abraham Toro","SEA",,0.0625,0.18465909,0.562710437,0.138888889,0.197628458,4.12374469493026,0.144486692,0.395437262,0.460076045,0.082644628,0.2319,60,10,36,35,22,2,109,13,1,0,324,0.3342,0.6719,"Abraham Toro",19844,647351
"Sean Murphy","OAK",,0.091503267,0.202614379,0.758685427,0.176908752,0.29,2.7090628553913723,0.203349282,0.421052631,0.375598086,0.114649681,0.3206,134,18,67,66,56,1,148,37,2,0,537,0.3404,0.6708,"Sean Murphy",19352,669221
"Kyle Isbel","KCR",,0.057553956,0.269784172,0.603381656,0.12890625,0.275280898,7.255648498643555,0.193370165,0.430939226,0.375690607,0.073529411,0.3261,54,5,32,28,16,9,106,10,4,6,256,0.3183,0.6701,"Kyle Isbel",21614,664728
"Ronald Acuña Jr.","ATL",,0.099437148,0.236397748,0.764120508,0.147751606,0.33130699,4.88387502223336,0.183139534,0.476744186,0.340116279,0.128205128,0.3459,124,15,71,50,53,29,119,24,0,11,467,0.285,0.6694,"Ronald Acuna Jr.",18401,660670
"Joey Meneses","WSN",,0.0625,0.216666666,0.929729729,0.238738739,0.371069182,2.4199954663609473,0.255813953,0.447674418,0.296511627,0.25490196,0.3605,72,13,33,34,15,1,56,14,0,0,222,0.3308,0.6686,"Joey Meneses",14366,608841
"Matt Olson","ATL",,0.107296137,0.243204577,0.802022369,0.237012987,0.274038461,1.23743385875,0.187082405,0.389755011,0.423162583,0.178947368,0.3933,148,34,86,103,75,0,162,44,0,0,616,0.3276,0.6684,"Matt Olson",14344,621566
"Bobby Witt Jr.","KCR",,0.047468354,0.213607594,0.722391783,0.17428088,0.29478458,7.242154175210155,0.173535791,0.362255965,0.464208242,0.093457943,0.308,150,20,82,80,30,30,150,31,6,7,591,0.3726,0.668,"Bobby Witt Jr.",25764,677951
"Harrison Bader","- - -",,0.047923322,0.198083067,0.650094095,0.106164383,0.299559471,7.443619190869933,0.163793103,0.400862068,0.435344827,0.04950495,0.2543,73,5,38,30,15,17,86,10,3,3,292,0.3728,0.6679,"Harrison Bader",18030,664056
"Francisco Lindor","NYM",,0.083569405,0.188385269,0.787733261,0.17936508,0.30125523,5.594863226668759,0.178926441,0.43141153,0.389662027,0.132653061,0.3115,170,26,98,107,59,16,161,25,5,6,630,0.3378,0.6672,"Francisco Lindor",12916,596019
"J.T. Realmuto","PHI",,0.072953736,0.211743772,0.819811613,0.202380953,0.317934782,6.876876826301913,0.197435897,0.443589743,0.358974358,0.157142857,0.3436,139,22,75,84,41,21,139,26,5,1,504,0.3496,0.6659,"J.T. Realmuto",11739,592663
"Leury García","CHW",,0.022222222,0.206349206,0.499893503,0.056666666,0.255319148,4.30733303335968,0.204255319,0.502127659,0.293617021,0.04347826,0.2083,63,3,38,20,7,2,97,8,0,0,300,0.4107,0.6654,"Leury Garcia",5913,544725
"Nick Senzel","CIN",,0.071428571,0.18095238,0.601473546,0.075067024,0.276450511,3.749251583258469,0.225589225,0.461279461,0.313131313,0.05376344,0.2533,86,5,45,25,30,8,110,13,0,5,373,0.3141,0.6654,"Nick Senzel",19293,669222
"Yoshi Tsutsugo","PIT",,0.098445595,0.259067357,0.478116427,0.058823529,0.221311475,0.7406832212500001,0.153225806,0.475806451,0.370967741,0.04347826,0.2339,29,2,11,19,19,0,50,4,0,0,170,0.2863,0.6644,"Yoshi Tsutsugo",27459,660294
"José Abreu","CHW",,0.091310751,0.162002945,0.82442125,0.141430948,0.35,1.4200310525,0.204040404,0.478787878,0.317171717,0.095541401,0.3717,183,15,85,75,62,0,157,40,0,0,601,0.3365,0.6642,"Jose Abreu",15676,547989
"Kyle Tucker","HOU",,0.096880131,0.155993431,0.807974179,0.220588235,0.26128266,4.900545775278726,0.189309576,0.340757238,0.469933184,0.142180094,0.3548,140,30,71,107,59,25,150,28,1,4,544,0.3016,0.6642,"Kyle Tucker",18345,663656
"Jed Lowrie","OAK",,0.081521739,0.211956521,0.50803827,0.083832335,0.212598425,2.6498914553064212,0.178294573,0.410852713,0.410852713,0.056603773,0.2308,30,3,14,16,15,1,50,5,0,0,167,0.2742,0.6639,"Jed Lowrie",4418,476704
"Max Kepler","MIN",,0.10986547,0.147982062,0.666323794,0.121134021,0.249211356,3.4000695236450365,0.199386503,0.457055214,0.343558282,0.080357142,0.2975,88,9,54,43,49,3,115,18,1,2,388,0.2741,0.6629,"Max Kepler",12144,596146
"Luis García Jr.","WSN",,0.029177718,0.222811671,0.703546098,0.133333333,0.336996336,2.9227098259519773,0.222222222,0.512544802,0.265232974,0.094594594,0.306,99,7,29,45,11,3,93,23,2,4,360,0.437,0.6629,"Luis Garcia Jr.",20391,671277
"Rafael Devers","BOS",,0.081433224,0.185667752,0.879026908,0.225225225,0.32853717,3.0940403060942527,0.20316027,0.422121896,0.374717832,0.162650602,0.3559,164,27,84,88,50,3,141,42,1,1,555,0.4032,0.6625,"Rafael Devers",17350,646240
"TJ Friedl","CIN",,0.077519379,0.155038759,0.749509043,0.195555555,0.25136612,7.194014917703832,0.177777777,0.322222222,0.5,0.088888888,0.2932,54,8,33,25,20,7,72,10,5,2,225,0.2687,0.6623,"TJ Friedl",19522,670770
"Jose Herrera","ARI",,0.072580645,0.274193548,0.457207207,0.018018018,0.272727272,1.39285714,0.16,0.64,0.2,0,0.1728,21,0,9,5,9,0,47,2,0,0,111,0.27,0.662,"Jose Herrera",17040,645444
"Nomar Mazara","SDP",,0.058479532,0.233918128,0.66799073,0.088050314,0.341880341,1.26785714,0.25210084,0.361344537,0.386554621,0.04347826,0.2269,42,2,16,18,10,0,55,8,0,0,159,0.3246,0.6618,"Nomar Mazara",14553,608577
"Miguel Andujar","- - -",,0.035714285,0.192857142,0.567748917,0.075757576,0.280373831,5.793525702774935,0.222222222,0.416666666,0.361111111,0.025641025,0.2222,31,1,13,17,5,4,36,5,1,1,132,0.4263,0.6617,"Miguel Andujar",15878,609280
"Bo Bichette","TOR",,0.058823529,0.222381635,0.802180246,0.179447853,0.347368421,3.7730235085004664,0.204408817,0.486973947,0.308617234,0.155844155,0.3487,189,24,91,93,41,13,159,43,1,8,652,0.3862,0.6614,"Bo Bichette",19612,666182
"Xander Bogaerts","BOS",,0.090332805,0.187004754,0.833193442,0.149012567,0.361948955,3.4659198002331286,0.217488789,0.46412556,0.31838565,0.105633802,0.3049,171,15,84,73,57,8,150,38,0,2,557,0.3192,0.6611,"Xander Bogaerts",12161,593428
"Zach McKinstry","- - -",,0.086486486,0.281081081,0.634669826,0.162650603,0.256880733,8.071579282352184,0.24778761,0.371681415,0.380530973,0.116279069,0.25,33,5,21,14,16,7,57,6,3,0,166,0.3268,0.66,"Zach McKinstry",19392,656716
"Miguel Cabrera","DET",,0.064665127,0.233256351,0.622230236,0.062972292,0.324324324,1.3325415284459872,0.222591362,0.528239202,0.249169435,0.066666666,0.2326,101,5,25,43,28,1,112,10,0,0,397,0.3451,0.6598,"Miguel Cabrera",1744,408234
"Nathaniel Lowe","TEX",,0.074418604,0.227906976,0.850551001,0.190556493,0.362768496,2.6567892075082993,0.213483146,0.480898876,0.305617977,0.198529411,0.352,179,27,74,76,48,2,157,26,3,2,593,0.3489,0.6587,"Nathaniel Lowe",19566,663993
"Kolten Wong","MIL",,0.092555331,0.177062374,0.769626497,0.179069768,0.280120481,6.131924654384574,0.213450292,0.418128654,0.368421052,0.119047619,0.2636,108,15,65,47,46,17,134,24,4,6,430,0.2494,0.6586,"Kolten Wong",12532,543939
"Ke'Bryan Hayes","PIT",,0.085714285,0.217857142,0.658840169,0.100990099,0.306878306,5.595128945970231,0.218181818,0.493506493,0.288311688,0.063063063,0.3065,123,7,55,41,48,20,136,24,3,5,505,0.3004,0.6584,"Ke'Bryan Hayes",18577,663647
"Tucker Barnhart","DET",,0.081168831,0.24025974,0.553548865,0.046263345,0.296116504,0.607973415,0.161764705,0.534313725,0.303921568,0.016129032,0.1875,62,1,16,16,25,0,94,10,0,0,281,0.3013,0.6569,"Tucker Barnhart",10200,571466
"Terrin Vavra","BAL",,0.116504854,0.184466019,0.676884476,0.078651685,0.309859154,4.1561533833569015,0.285714285,0.4,0.314285714,0.045454545,0.2361,23,1,14,12,12,0,40,2,1,1,89,0.2922,0.6563,"Terrin Vavra",24400,679631
"Starling Marte","NYM",,0.051485148,0.192079207,0.814345811,0.175965665,0.339943342,6.529243146560804,0.220708446,0.490463215,0.288828337,0.150943396,0.2547,136,16,76,63,26,18,118,24,5,9,466,0.3599,0.656,"Starling Marte",9241,516782
"Lewin Díaz","MIA",,0.06321839,0.310344827,0.511637931,0.11875,0.213592233,2.4497637862359207,0.166666666,0.37037037,0.462962962,0.1,0.2593,27,5,12,11,11,1,58,4,0,0,160,0.3573,0.6558,"Lewin Diaz",18365,650331
"Alex Call","- - -",,0.114503816,0.229007633,0.748158563,0.175438596,0.278481012,5.02130432584189,0.216867469,0.361445783,0.421686746,0.142857142,0.2738,27,5,18,13,15,3,47,3,1,3,114,0.2786,0.6556,"Alex Call",19296,669743
"Edward Olivares","KCR",,0.057471264,0.206896551,0.743271221,0.124223603,0.344262295,3.0240262505501017,0.246031746,0.46031746,0.293650793,0.108108108,0.3254,46,4,24,15,10,2,53,8,0,3,161,0.3691,0.6554,"Edward Olivares",19698,658668
"Andrew Knizner","STL",,0.088737201,0.211604095,0.601369863,0.084615385,0.268041237,1.7311762439748313,0.171717171,0.449494949,0.378787878,0.053333333,0.2663,56,4,28,25,26,0,97,10,0,1,260,0.3593,0.6553,"Andrew Knizner",19514,668800
"Andrés Giménez","CLE",,0.061041292,0.201077199,0.837100356,0.16904277,0.353424657,5.845548177550496,0.21081081,0.462162162,0.327027027,0.140495867,0.2565,146,17,66,69,34,20,146,26,3,3,491,0.4076,0.6547,"Andres Gimenez",19950,665926
"Connor Joe","COL",,0.117773019,0.207708779,0.697240655,0.121287129,0.295681063,5.272772007019956,0.207792207,0.464285714,0.327922077,0.06930693,0.2597,96,7,56,28,55,6,111,20,4,2,404,0.2585,0.6536,"Connor Joe",16572,656582
"Riley Greene","DET",,0.086124401,0.287081339,0.682276289,0.109042553,0.354330708,4.191817672861949,0.2007722,0.559845559,0.239382239,0.080645161,0.3243,95,5,46,42,36,1,93,18,4,4,376,0.3118,0.6529,"Riley Greene",25976,682985
"Ramón Urías","BAL",,0.06741573,0.220224719,0.719821923,0.166253102,0.286689419,2.7078493424480388,0.181229773,0.472491909,0.346278317,0.14953271,0.3397,100,16,50,51,30,1,118,17,1,0,403,0.3385,0.6524,"Ramon Urias",18795,602104
"Oscar Gonzalez","CLE",,0.039267015,0.196335078,0.788551096,0.165745856,0.345323741,1.626513127195683,0.207612456,0.508650519,0.283737024,0.134146341,0.3356,107,11,39,43,15,1,91,27,0,2,362,0.4825,0.6522,"Oscar Gonzalez",20970,660757
"Taylor Walls","TBR",,0.111587982,0.257510729,0.552830859,0.113022114,0.220640569,5.514143135541678,0.209059233,0.372822299,0.418118466,0.066666666,0.2577,70,8,53,33,52,10,142,18,2,3,407,0.2394,0.6522,"Taylor Walls",22458,670764
"Alek Thomas","ARI",,0.05352798,0.180048661,0.618771192,0.112860892,0.263157894,3.7399050626259527,0.169871794,0.580128205,0.25,0.102564102,0.2596,88,8,45,39,22,4,113,17,1,3,381,0.366,0.6522,"Alek Thomas",23792,677950
"C.J. Cron","COL",,0.068037974,0.25949367,0.78319851,0.210434782,0.30749354,2.44686948375,0.204326923,0.394230769,0.401442307,0.173652694,0.3125,148,29,79,102,43,0,150,28,3,0,575,0.3578,0.6513,"C.J. Cron",12546,543068
"Gilberto Celestino","MIN",,0.09221902,0.221902017,0.615294281,0.064308681,0.310344827,3.8139399826444063,0.209401709,0.602564102,0.188034188,0.045454545,0.2034,74,2,30,24,32,4,122,12,1,1,311,0.2552,0.6513,"Gilberto Celestino",20233,665482
"Anthony Rizzo","NYY",,0.105839416,0.184306569,0.817161132,0.255913979,0.215568862,3.6907125887142356,0.175342465,0.331506849,0.493150684,0.177777777,0.3251,104,32,77,75,58,6,130,21,1,5,465,0.3212,0.6508,"Anthony Rizzo",3473,519203
"Mike Brosseau","MIL",,0.0875,0.3,0.762189716,0.163120568,0.344827586,3.0828680523351717,0.161290322,0.40860215,0.430107526,0.15,0.3763,36,6,15,23,14,2,70,5,0,0,141,0.3166,0.6508,"Mike Brosseau",19683,670712
"Josh Smith","TEX",,0.110671936,0.197628458,0.555599199,0.051643193,0.243902439,3.1409087931761377,0.239263803,0.337423312,0.423312883,0.028985507,0.2321,42,2,23,16,28,4,73,5,0,3,213,0.2349,0.65,"Josh Smith",26396,669701
"Taylor Ward","LAA",,0.106382978,0.212765957,0.83265635,0.191919192,0.324929971,3.401665910460478,0.218421052,0.35,0.431578947,0.140243902,0.3553,139,23,73,65,60,5,135,22,2,3,495,0.2356,0.6497,"Taylor Ward",17548,621493
"Michael Massey","KCR",,0.046391752,0.237113402,0.683014209,0.132947977,0.304,5.009073958186329,0.201612903,0.354838709,0.443548387,0.072727272,0.3462,42,4,16,17,9,3,52,9,1,0,173,0.3857,0.6497,"Michael Massey",27684,686681
"Jeimer Candelario","DET",,0.059957173,0.23340471,0.633253969,0.144522145,0.257234726,2.841230650570542,0.188271604,0.416666666,0.395061728,0.1015625,0.2778,93,13,49,50,28,0,124,19,2,1,429,0.3678,0.6495,"Jeimer Candelario",13621,600869
"Vladimir Guerrero Jr.","TOR",,0.082152974,0.164305949,0.818150736,0.205329154,0.289473684,3.094720705794078,0.173003802,0.520912547,0.30608365,0.198757763,0.384,175,32,90,97,58,8,160,35,0,3,638,0.3422,0.6494,"Vladimir Guerrero Jr.",19611,665489
"Manuel Margot","TBR",,0.066115702,0.187327823,0.70006887,0.101190477,0.332075471,4.434421069257427,0.229885057,0.448275862,0.32183908,0.047619047,0.2602,92,4,36,47,24,7,89,18,2,3,336,0.369,0.6484,"Manuel Margot",14712,622534
"Garrett Stubbs","PHI",,0.115702479,0.247933884,0.81226415,0.198113207,0.323943661,6.200504127824066,0.188405797,0.420289855,0.391304347,0.185185185,0.2338,28,5,19,16,14,2,50,4,1,0,106,0.3043,0.6484,"Garrett Stubbs",18067,596117
"Jesse Winker","SEA",,0.153564899,0.188299817,0.687991115,0.125,0.251461988,0.8781512524999999,0.205633802,0.388732394,0.405633802,0.097222222,0.2865,100,14,51,53,84,0,136,15,0,0,456,0.2227,0.6481,"Jesse Winker",13590,608385
"Dylan Carlson","STL",,0.092213114,0.19262295,0.695203399,0.143518518,0.281437125,4.886084537645834,0.207100591,0.423076923,0.369822485,0.064,0.2778,102,8,56,42,45,5,128,30,4,2,432,0.2782,0.6478,"Dylan Carlson",20126,666185
"Marcus Semien","TEX",,0.073204419,0.165745856,0.733091147,0.181126332,0.262955854,6.1979853255075845,0.19012797,0.338208409,0.471663619,0.100775193,0.2962,163,26,101,83,53,25,161,31,5,8,657,0.2901,0.6474,"Marcus Semien",12533,543760
"Brendan Rodgers","COL",,0.079173838,0.173838209,0.733270843,0.142314991,0.303827751,2.6493600275,0.21113689,0.522041763,0.266821345,0.113043478,0.3503,140,13,72,63,46,0,137,30,3,0,527,0.3136,0.6466,"Brendan Rodgers",17907,663898
"Travis d'Arnaud","ATL",,0.044600938,0.211267605,0.791471048,0.204545455,0.305555555,2.5295393775,0.186274509,0.450980392,0.362745098,0.162162162,0.3137,106,18,61,60,19,0,107,25,1,0,396,0.3936,0.6459,"Travis d'Arnaud",7739,518595
"Tyler Naquin","- - -",,0.056886227,0.278443113,0.704862927,0.193548387,0.291262135,6.506726549755241,0.211267605,0.389671361,0.399061032,0.129411764,0.344,71,11,47,46,19,4,105,19,4,2,310,0.4197,0.6456,"Tyler Naquin",13359,571980
"Brian Serven","COL",,0.063414634,0.214634146,0.592634545,0.128342246,0.231884057,2.32341269,0.202797202,0.447552447,0.349650349,0.12,0.2397,38,6,19,16,13,0,62,4,1,0,187,0.407,0.6452,"Brian Serven",19422,661531
"Elias Díaz","COL",,0.065616797,0.215223097,0.648361262,0.13960114,0.269961977,2.086754273119502,0.161764705,0.477941176,0.360294117,0.091836734,0.3125,80,9,29,51,25,0,105,18,2,1,351,0.3703,0.6451,"Elias Diaz",11680,553869
"Jesús Aguilar","- - -",,0.055226824,0.234714003,0.660747469,0.144396551,0.278443113,1.472678236658117,0.24,0.308571428,0.451428571,0.101265822,0.2971,109,16,39,51,28,1,129,19,0,0,464,0.3891,0.6446,"Jesus Aguilar",11342,542583
"Hanser Alberto","LAD",,0.018867924,0.157232704,0.62324625,0.121794872,0.279069767,3.562757064695683,0.157480314,0.488188976,0.354330708,0.044444444,0.2366,38,2,13,15,3,0,73,9,2,1,156,0.4695,0.6438,"Hanser Alberto",11902,593643
"Eduardo Escobar","NYM",,0.073800738,0.23800738,0.725505982,0.18989899,0.28125,3.0674084058797924,0.228494623,0.298387096,0.473118279,0.113636363,0.2823,119,20,58,69,40,0,136,26,4,2,495,0.3807,0.6433,"Eduardo Escobar",6153,500871
"Marwin Gonzalez","NYY",,0.06763285,0.260869565,0.575554133,0.135869565,0.222222222,4.229702320762774,0.234848484,0.363636363,0.401515151,0.113207547,0.3037,34,6,20,18,14,3,86,7,0,0,184,0.3807,0.6432,"Marwin Gonzalez",5497,503556
"Odúbel Herrera","PHI",,0.055837563,0.213197969,0.657566195,0.140540541,0.280575539,6.216884779564509,0.126760563,0.577464788,0.295774647,0.119047619,0.2431,44,5,23,21,11,6,62,9,1,0,185,0.4195,0.6432,"Odubel Herrera",11476,546318
"Manny Machado","SDP",,0.097826086,0.206521739,0.897601495,0.233564014,0.337349397,4.336591448201302,0.205816554,0.378076062,0.416107382,0.17204301,0.3803,172,32,100,102,63,9,150,37,1,1,578,0.3418,0.6431,"Manny Machado",11493,592518
"Jorge Polanco","MIN",,0.143820224,0.213483146,0.751400748,0.170666667,0.268656716,2.254245366847261,0.217857142,0.3,0.482142857,0.118518518,0.331,88,16,54,56,64,3,104,16,0,3,375,0.2819,0.6431,"Jorge Polanco",13152,593871
"Sergio Alcántara","- - -",,0.053571428,0.254464285,0.617358821,0.136585365,0.267123287,3.7804848200380023,0.198675496,0.430463576,0.370860927,0.107142857,0.2662,45,6,26,29,12,1,93,8,1,2,205,0.2831,0.6429,"Sergio Alcantara",16417,642727
